timestamp,1153_transform_pitch,1153_transform_yaw,1153_transform_roll,1153_vel_x (m/s),1153_vel_y (m/s),1153_vel_z (m/s),1153_angular_vel_x (rad/s),1153_angular_vel_y (rad/s),1153_angular_vel_z (rad/s),1153_acc_x (m/s²),1153_acc_y (m/s²),1153_acc_z (m/s²) gravity,1154_transform_pitch,1154_transform_yaw,1154_transform_roll,1154_vel_x (m/s),1154_vel_y (m/s),1154_vel_z (m/s),1154_angular_vel_x (rad/s),1154_angular_vel_y (rad/s),1154_angular_vel_z (rad/s),1154_acc_x (m/s²),1154_acc_y (m/s²),1154_acc_z (m/s²) gravity
1576243002540,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243002660,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243002778,0.02,-1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243002896,0.02,-1.35,0.0,-0.0,0.0,-0.01,0.0,0.03,-0.0,-0.0,0.0,-0.15,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003007,0.01,-1.35,0.0,-0.01,0.0,-0.0,0.0,-0.01,-0.0,-0.13,0.0,0.09,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003136,0.0,-1.35,0.0,0.06,0.0,-0.0,-0.02,0.3,0.05,1.37,-0.0,0.05,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003247,-0.01,-1.36,0.0,0.11,-0.0,0.0,-0.01,0.24,-0.89,0.87,-0.04,0.03,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003386,-0.02,-1.35,-0.0,0.09,-0.0,0.0,0.03,0.05,0.89,-0.23,-0.03,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003498,-0.02,-1.35,0.0,0.1,-0.0,0.0,-0.01,0.06,-0.44,0.21,0.02,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003636,-0.07,-1.35,0.0,0.46,-0.01,0.0,0.02,1.23,0.03,7.13,-0.16,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003759,-0.14,-1.35,-0.0,0.76,-0.02,0.0,0.05,1.45,-0.02,5.95,-0.17,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003874,-0.21,-1.35,0.0,1.02,-0.02,0.0,0.01,1.31,0.05,5.26,-0.08,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243003998,-0.26,-1.35,0.0,1.26,-0.03,0.0,0.03,1.04,0.02,4.83,-0.14,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243004143,-0.31,-1.35,0.0,1.49,-0.03,0.0,0.01,0.78,0.04,4.57,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243004315,-0.34,-1.35,0.0,1.71,-0.04,0.0,0.02,0.55,0.02,4.4,-0.11,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243004432,-0.36,-1.34,0.0,1.93,-0.04,0.0,0.01,0.37,0.03,4.29,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243004540,-0.37,-1.34,0.0,2.14,-0.05,0.0,0.01,0.24,0.03,4.22,-0.1,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243004693,-0.38,-1.34,0.0,2.35,-0.05,0.0,0.0,0.15,0.04,4.18,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243004805,-0.39,-1.34,0.0,2.55,-0.06,0.0,0.0,0.09,0.03,4.15,-0.1,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243004932,-0.39,-1.34,0.0,2.76,-0.06,0.0,0.0,0.05,0.03,4.13,-0.1,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243005053,-0.39,-1.34,0.0,2.96,-0.07,0.0,0.0,0.02,0.04,4.1,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243005179,-0.39,-1.33,0.0,3.17,-0.07,0.0,-0.01,-0.0,0.06,4.08,-0.08,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243005291,-0.39,-1.33,0.0,3.37,-0.08,0.0,0.0,-0.02,0.04,4.05,-0.1,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243005472,-0.39,-1.33,0.0,3.57,-0.08,0.0,0.0,-0.02,0.04,4.02,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243005594,-0.39,-1.33,0.0,3.77,-0.09,0.0,0.0,-0.03,0.03,3.99,-0.1,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243005708,-0.39,-1.33,0.0,3.97,-0.09,0.0,-0.0,-0.03,0.04,3.97,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243005825,-0.38,-1.32,0.0,4.17,-0.1,0.0,0.0,-0.04,0.03,3.94,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243005941,-0.38,-1.32,0.0,4.36,-0.1,0.0,-0.01,-0.04,0.05,3.91,-0.08,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243006055,-0.38,-1.32,0.0,4.56,-0.1,0.0,-0.0,-0.04,0.04,3.89,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243006175,-0.38,-1.32,0.0,4.75,-0.11,0.0,-0.0,-0.04,0.04,3.86,-0.08,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243006289,-0.38,-1.32,0.0,4.94,-0.11,0.0,0.0,-0.04,0.04,3.83,-0.09,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243006406,-0.37,-1.32,0.0,5.13,-0.12,0.01,0.01,-0.05,0.03,3.82,-0.09,0.23,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243006528,-0.37,-1.31,0.0,5.32,-0.12,0.01,-0.0,-0.04,0.03,3.8,-0.08,-0.13,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243006638,-0.37,-1.31,0.0,5.5,-0.13,0.0,0.0,-0.08,0.02,3.64,-0.09,-0.07,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243006780,-0.35,-1.31,0.0,5.59,-0.13,-0.0,-0.01,-0.37,0.02,1.7,-0.03,-0.03,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243006894,-0.29,-1.31,0.0,5.45,-0.12,-0.0,-0.03,-1.42,0.02,-2.72,0.06,-0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007015,-0.25,-1.31,0.0,5.58,-0.13,-0.0,-0.02,-0.59,0.03,2.61,-0.05,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007136,-0.2,-1.31,0.0,5.44,-0.12,-0.0,-0.03,-1.31,0.04,-2.79,0.07,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007268,-0.16,-1.31,0.0,5.58,-0.13,-0.0,-0.0,-0.35,0.02,2.62,-0.07,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007376,-0.12,-1.3,0.0,5.44,-0.12,-0.0,-0.03,-1.04,0.03,-2.8,0.07,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007491,-0.1,-1.3,-0.0,5.57,-0.13,-0.0,0.02,-0.09,-0.01,2.62,-0.09,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007615,-0.07,-1.3,-0.0,5.43,-0.12,-0.0,-0.02,-0.82,0.0,-2.81,0.07,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007739,-0.06,-1.3,-0.0,5.56,-0.13,-0.0,0.0,0.09,0.0,2.63,-0.06,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007856,-0.04,-1.3,0.0,5.42,-0.12,-0.0,-0.03,-0.67,0.03,-2.81,0.08,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243007971,-0.07,-1.3,0.0,5.73,-0.13,-0.0,0.01,0.95,0.04,6.3,-0.14,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243008093,-0.12,-1.3,0.0,5.94,-0.13,-0.0,0.02,1.07,0.05,4.24,-0.09,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243008200,-0.12,-1.3,0.22,6.24,-0.13,0.07,-8.5,-0.75,-0.21,5.91,-0.01,1.43,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243008320,-0.01,-1.31,0.49,6.43,-0.12,0.12,0.02,-3.0,0.1,3.83,0.22,1.07,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243008440,0.15,-1.3,0.28,6.71,-0.15,0.12,4.07,-2.77,0.13,5.52,-0.6,-0.04,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243008555,0.24,-1.29,0.13,6.9,-0.16,0.07,1.76,-1.26,0.31,3.92,-0.09,-1.11,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243008669,0.25,-1.28,0.09,7.17,-0.16,0.03,0.35,0.02,0.24,5.25,-0.05,-0.79,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243008794,0.24,-1.28,0.08,7.36,-0.17,0.01,0.19,0.29,-0.12,3.93,-0.24,-0.41,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243008914,0.22,-1.29,0.07,7.6,-0.18,-0.0,0.09,0.54,-0.31,4.84,-0.21,-0.2,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009030,0.2,-1.31,0.07,7.78,-0.19,-0.01,0.01,0.32,-0.34,3.54,-0.11,-0.08,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009163,0.15,-1.32,0.15,7.95,-0.18,0.02,-3.56,2.03,-0.26,3.41,0.08,0.53,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009268,-0.02,-1.32,0.29,8.04,-0.17,0.06,0.56,4.21,0.13,1.72,0.33,0.89,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009383,-0.21,-1.3,0.2,8.11,-0.17,0.05,2.07,3.13,0.39,1.41,-0.06,-0.19,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009504,-0.28,-1.28,0.16,8.11,-0.17,0.02,0.53,0.82,0.46,0.12,0.01,-0.61,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009614,-0.29,-1.26,0.14,8.1,-0.17,0.01,0.19,-0.3,0.28,-0.27,-0.06,-0.32,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009765,-0.25,-1.27,0.13,8.04,-0.19,0.0,0.28,-0.91,-0.29,-1.12,-0.31,-0.16,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009867,-0.2,-1.3,0.12,7.98,-0.2,-0.0,0.16,-1.09,-0.57,-1.23,-0.17,-0.07,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243009977,-0.14,-1.33,0.11,7.89,-0.2,-0.0,0.01,-1.16,-0.61,-1.78,-0.03,-0.02,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243010114,-0.08,-1.34,0.12,7.81,-0.19,-0.0,-0.23,-1.05,-0.21,-1.72,0.26,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243010219,-0.03,-1.33,0.14,7.7,-0.17,-0.0,-0.3,-0.99,0.33,-2.16,0.39,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243010360,0.01,-1.3,0.15,7.6,-0.15,-0.0,-0.21,-0.81,0.71,-1.94,0.32,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243010463,0.05,-1.27,0.15,7.48,-0.15,-0.0,0.02,-0.75,0.62,-2.41,0.05,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243010580,0.08,-1.26,0.14,7.38,-0.16,-0.0,0.24,-0.55,0.15,-1.99,-0.22,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243010698,0.11,-1.27,0.12,7.25,-0.18,-0.0,0.34,-0.54,-0.46,-2.61,-0.34,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243010819,0.13,-1.29,0.11,7.16,-0.17,-0.0,0.05,-0.33,-0.47,-1.91,0.01,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243010934,0.14,-1.31,0.12,7.02,-0.17,-0.0,-0.13,-0.36,-0.25,-2.67,0.18,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243011060,0.15,-1.31,0.13,6.95,-0.15,-0.0,-0.19,-0.09,0.07,-1.49,0.23,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243011230,0.16,-1.3,0.14,6.82,-0.14,-0.0,-0.16,-0.22,0.34,-2.67,0.25,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243011321,0.17,-1.28,0.14,6.74,-0.14,-0.0,0.04,-0.0,0.37,-1.47,0.06,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243011439,0.17,-1.27,0.12,6.6,-0.14,-0.01,0.5,-0.1,0.1,-2.84,-0.1,-0.06,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243011575,0.16,-1.28,0.09,6.53,-0.15,-0.01,0.58,0.17,-0.21,-1.31,-0.21,-0.02,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243011685,0.14,-1.29,0.06,6.53,-0.16,-0.01,0.46,0.54,-0.41,-0.12,-0.13,-0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243011799,0.11,-1.31,0.05,6.52,-0.16,-0.01,0.24,0.6,-0.39,-0.26,-0.01,-0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243011926,0.08,-1.32,0.06,6.52,-0.15,-0.01,-0.34,0.74,-0.13,0.11,0.17,-0.03,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243012033,0.04,-1.32,0.08,6.51,-0.14,-0.01,-0.55,0.59,0.19,-0.3,0.23,0.02,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243012173,0.02,-1.3,0.11,6.51,-0.13,-0.01,-0.47,0.57,0.36,0.12,0.13,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243012280,-0.01,-1.29,0.13,6.5,-0.14,-0.01,-0.28,0.41,0.29,-0.31,-0.02,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243012390,-0.03,-1.28,0.13,6.5,-0.14,-0.01,-0.08,0.36,0.08,0.11,-0.13,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243012510,-0.03,-1.29,0.12,6.49,-0.15,-0.01,0.32,0.09,-0.25,-0.32,-0.23,0.02,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243012629,-0.04,-1.31,0.11,6.49,-0.16,-0.0,0.3,0.05,-0.39,0.11,-0.14,0.02,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243012782,-0.04,-1.31,0.1,6.48,-0.15,-0.0,0.03,-0.06,-0.07,-0.31,0.2,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243012887,0.01,-1.32,0.1,6.15,-0.14,-0.0,0.0,-1.37,-0.03,-6.53,0.16,-0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013007,0.08,-1.31,0.11,5.95,-0.13,-0.0,-0.28,-1.3,0.22,-4.02,0.28,-0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013095,0.15,-1.3,0.12,5.69,-0.12,-0.0,-0.22,-1.34,0.25,-5.09,0.15,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013151,0.19,-1.29,0.12,5.6,-0.12,-0.0,-0.06,-0.59,0.0,-1.9,-0.09,0.01,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243013989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243014957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243015031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243015084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243015141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243015185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243015229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243015285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576243015329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,172.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
